Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2011","2011","ha","2270","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2012","2012","ha","2044","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2013","2013","ha","1502","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2014","2014","ha","101266","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2015","2015","ha","99190","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2016","2016","ha","97157","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2017","2017","ha","95166","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","44","Barley","2018","2018","ha","93861","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1972","1972","ha","149","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1973","1973","ha","51","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1974","1974","ha","703","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1975","1975","ha","165","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1977","1977","ha","21","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1978","1978","ha","140","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1979","1979","ha","100","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1980","1980","ha","5","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1981","1981","ha","105","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1982","1982","ha","0","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1990","1990","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1991","1991","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1992","1992","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1993","1993","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1994","1994","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1995","1995","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1996","1996","ha","0","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1997","1997","ha","217","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1998","1998","ha","300","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","1999","1999","ha","363","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2000","2000","ha","250","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2001","2001","ha","500","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2002","2002","ha","700","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2003","2003","ha","900","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2004","2004","ha","1200","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2005","2005","ha","1800","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2006","2006","ha","3500","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2007","2007","ha","6200","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2008","2008","ha","5619","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2009","2009","ha","6314","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2010","2010","ha","7600","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2011","2011","ha","10000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2012","2012","ha","5600","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2013","2013","ha","7398","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2014","2014","ha","7778","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2015","2015","ha","8413","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2016","2016","ha","8994","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2017","2017","ha","9358","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","358","Cabbages and other brassicas","2018","2018","ha","8939","Im","FAO data based on imputation methodology"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1961","1961","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1962","1962","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1963","1963","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1964","1964","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1965","1965","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1966","1966","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1967","1967","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1968","1968","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1969","1969","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1970","1970","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1971","1971","ha","100","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1972","1972","ha","191","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1973","1973","ha","93","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1974","1974","ha","138","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1975","1975","ha","468","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1976","1976","ha","327","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1977","1977","ha","344","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1978","1978","ha","391","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1979","1979","ha","447","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1980","1980","ha","428","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1981","1981","ha","283","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1982","1982","ha","399","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1983","1983","ha","352","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1984","1984","ha","1306","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1985","1985","ha","1268","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1986","1986","ha","1192","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1987","1987","ha","1151","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1988","1988","ha","1278","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1989","1989","ha","1457","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1990","1990","ha","1081","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1991","1991","ha","3755","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1992","1992","ha","2668","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1993","1993","ha","2502","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1994","1994","ha","2643","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1995","1995","ha","2957","","Official data"
"QC","Crops","194","Saudi Arabia","5312","Area harvested","426","Carrots and turnips","1996","1996","ha","3007","","Official data"
