Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1988","1988","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1989","1989","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1990","1990","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1991","1991","tonnes","6982","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1992","1992","tonnes","9264","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1993","1993","tonnes","11040","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1994","1994","tonnes","21539","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1995","1995","tonnes","37842","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1996","1996","tonnes","55167","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1997","1997","tonnes","63279","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1998","1998","tonnes","80043","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","1999","1999","tonnes","17000","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2000","2000","tonnes","139614","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2001","2001","tonnes","609","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2002","2002","tonnes","53","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2003","2003","tonnes","63","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2004","2004","tonnes","78","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2005","2005","tonnes","52","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2006","2006","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2007","2007","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2008","2008","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2009","2009","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2010","2010","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2011","2011","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2012","2012","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","862","Alfalfa meal and pellets","2013","2013","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1961","1961","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1962","1962","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1963","1963","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1964","1964","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1965","1965","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1966","1966","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1967","1967","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1968","1968","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1969","1969","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1970","1970","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1971","1971","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1972","1972","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1973","1973","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1974","1974","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1975","1975","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1976","1976","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1977","1977","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1978","1978","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1979","1979","tonnes","21","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1980","1980","tonnes","9","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1981","1981","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1982","1982","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1983","1983","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1984","1984","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1985","1985","tonnes","7","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1986","1986","tonnes","2","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1987","1987","tonnes","3","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1988","1988","tonnes","3","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1989","1989","tonnes","11","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1990","1990","tonnes","2","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1991","1991","tonnes","12","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1992","1992","tonnes","0","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1993","1993","tonnes","41","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1994","1994","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1995","1995","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1996","1996","tonnes","131","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1997","1997","tonnes","64","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1998","1998","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","1999","1999","tonnes","0","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2000","2000","tonnes","63","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2001","2001","tonnes","1","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2002","2002","tonnes","320","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2003","2003","tonnes","23","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2004","2004","tonnes","46","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2005","2005","tonnes","47","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2006","2006","tonnes","29","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2007","2007","tonnes","68","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2008","2008","tonnes","4","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2009","2009","tonnes","192","R","Estimated data using trading partners database"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2010","2010","tonnes","108","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2011","2011","tonnes","223","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2012","2012","tonnes","75","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2013","2013","tonnes","84","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2014","2014","tonnes","240","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2015","2015","tonnes","305","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2016","2016","tonnes","92","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2017","2017","tonnes","57","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","231","Almonds shelled","2018","2018","tonnes","60","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","221","Almonds, with shell","2014","2014","tonnes","5","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","221","Almonds, with shell","2015","2015","tonnes","147","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","221","Almonds, with shell","2016","2016","tonnes","41","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","221","Almonds, with shell","2017","2017","tonnes","8","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","221","Almonds, with shell","2018","2018","tonnes","12","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1961","1961","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1962","1962","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1963","1963","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1964","1964","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1965","1965","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1966","1966","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1967","1967","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1968","1968","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1969","1969","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1970","1970","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1971","1971","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1972","1972","tonnes","12","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1973","1973","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1974","1974","tonnes","33","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1975","1975","tonnes","46","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1976","1976","tonnes","121","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1977","1977","tonnes","106","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1978","1978","tonnes","123","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1979","1979","tonnes","155","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1980","1980","tonnes","233","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1981","1981","tonnes","125","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1982","1982","tonnes","158","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1983","1983","tonnes","143","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1984","1984","tonnes","153","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1985","1985","tonnes","63","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1986","1986","tonnes","142","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1987","1987","tonnes","23","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1988","1988","tonnes","84","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1989","1989","tonnes","63","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1990","1990","tonnes","47","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1991","1991","tonnes","7","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1992","1992","tonnes","10","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1993","1993","tonnes","7","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1994","1994","tonnes","43","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1995","1995","tonnes","26","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1996","1996","tonnes","20","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1997","1997","tonnes","14","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1998","1998","tonnes","15","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","1999","1999","tonnes","150","*","Unofficial figure"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2000","2000","tonnes","60","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2001","2001","tonnes","147","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2002","2002","tonnes","485","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2003","2003","tonnes","569","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2004","2004","tonnes","403","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2005","2005","tonnes","282","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2006","2006","tonnes","317","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2007","2007","tonnes","471","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2008","2008","tonnes","471","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2009","2009","tonnes","471","F","FAO estimate"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2010","2010","tonnes","521","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2011","2011","tonnes","551","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2012","2012","tonnes","398","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2013","2013","tonnes","502","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2014","2014","tonnes","414","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2015","2015","tonnes","189","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2016","2016","tonnes","48","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2017","2017","tonnes","187","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","711","Anise, badian, fennel, coriander","2018","2018","tonnes","696","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1961","1961","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1962","1962","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1963","1963","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1964","1964","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1965","1965","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1966","1966","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1967","1967","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1968","1968","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1969","1969","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1970","1970","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1971","1971","tonnes","0","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1972","1972","tonnes","235","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1973","1973","tonnes","1118","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1974","1974","tonnes","760","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1975","1975","tonnes","1876","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1976","1976","tonnes","8047","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1977","1977","tonnes","203","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1978","1978","tonnes","773","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1979","1979","tonnes","1770","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1980","1980","tonnes","4177","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1981","1981","tonnes","2867","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1982","1982","tonnes","825","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1983","1983","tonnes","2044","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1984","1984","tonnes","2322","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1985","1985","tonnes","4087","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1986","1986","tonnes","2551","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1987","1987","tonnes","3961","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1988","1988","tonnes","3750","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1989","1989","tonnes","3443","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1990","1990","tonnes","2307","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1991","1991","tonnes","2635","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1992","1992","tonnes","1832","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1993","1993","tonnes","1444","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1994","1994","tonnes","566","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1995","1995","tonnes","1034","","Official data"
"TP","Crops and livestock products","194","Saudi Arabia","5910","Export Quantity","515","Apples","1996","1996","tonnes","939","","Official data"
