Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","194","Saudi Arabia","5510","Production","512","Fruit, citrus nes","2017","2017","tonnes","40068","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","512","Fruit, citrus nes","2018","2018","tonnes","40428","","Official data"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1961","1961","tonnes","4500","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1962","1962","tonnes","5000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1963","1963","tonnes","5500","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1964","1964","tonnes","6200","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1965","1965","tonnes","6800","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1966","1966","tonnes","7500","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1967","1967","tonnes","8200","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1968","1968","tonnes","8900","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1969","1969","tonnes","10200","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1970","1970","tonnes","12600","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1971","1971","tonnes","16600","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1972","1972","tonnes","13400","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1973","1973","tonnes","12600","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1974","1974","tonnes","24000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1975","1975","tonnes","40000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1976","1976","tonnes","41249","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1977","1977","tonnes","21000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1978","1978","tonnes","28500","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1979","1979","tonnes","28620","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1980","1980","tonnes","28000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1981","1981","tonnes","39500","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1982","1982","tonnes","58386","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1983","1983","tonnes","145000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1984","1984","tonnes","160000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1985","1985","tonnes","180000","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1986","1986","tonnes","186452","*","Unofficial figure"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1987","1987","tonnes","195000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1988","1988","tonnes","198000","F","FAO estimate"
"QC","Crops","194","Saudi Arabia","5510","Production","619","Fruit, fresh nes","1989","1989","tonnes","212000","F","FAO estimate"
